"ACCT","FULL_ACCT","FISCALYR","PERIOD","DESCRIP","YTD_BEGINNING","PERIOD_DEBIT","PERIOD_CREDIT","PERIOD_BALANCE","CUMM_PERIOD_BALANCE","EPLANT_ID","COMPANY"
"0002200","10-0000-2200","2017",2,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002210","10-0000-2210","2017",2,"Accrued PTO",0.2,,,,0,1,"Plasmology4"
"0002250","10-0000-2250","2017",2,"Accrued Expenses",-207321.37,11363.97,11747.89,-383.92,45379.02,1,"Plasmology4"
"0002270","10-0000-2270","2017",2,"Due To Employee",0,200,0,200,-200,1,"Plasmology4"
"0002351","10-0000-2351","2017",2,"Accrued Interest",-909039.36,0,27683.7,-27683.7,160681.54,1,"Plasmology4"
"0002360","10-0000-2360","2017",2,"Convertible Note, Short-term",-5550000,,,,1000000,1,"Plasmology4"
"0002361","10-0000-2361","2017",2,"Personal Loan, Short-Term",0,,,,0,1,"Plasmology4"
"0002405","10-0000-2405","2017",2,"Debt Discount - Warrants",5182,0,431.84,-431.84,-431.83,1,"Plasmology4"
"0002600","10-0000-2600","2017",2,"Warrants",-707611,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2017",2,"Common Stock",-18872234.24,0,125000,-125000,-1190500,1,"Plasmology4"
"0002800","10-0000-2800","2017",2,"Treasury Stock",15000,,,,0,1,"Plasmology4"
"0003000","10-0000-3000","2017",2,"Additional Paid-In-Capital",-2604845,,,,0,1,"Plasmology4"
"0003010","10-0000-3010","2017",2,"Additional Paid-In-Capital - Options",-6148366,0,300000,-300000,-300000,1,"Plasmology4"
"0003100","10-0000-3100","2017",2,"Retained Earnings",31335267.06,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2017",2,"Net Income",5190883.41,,,,0,1,"Plasmology4"
"5105120","10-5010-5120","2017",2,"Expense Tooling",0,,,,0,1,"Plasmology4"
"5156000","10-5015-6000","2017",2,"Salaries & Wages",0,11666.68,0,11666.68,11666.68,1,"Plasmology4"
"5156350","10-5015-6350","2017",2,"Employer Payroll Taxes",0,872.06,0,872.06,1041.02,1,"Plasmology4"
"5167580","10-5016-7580","2017",2,"Consulting",0,,,,0,1,"Plasmology4"
"5167680","10-5016-7680","2017",2,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"5185870","10-5018-5870","2017",2,"Fixed Overhead Absorption - Tooling",0,,,,0,1,"Plasmology4"
"5185910","10-5018-5910","2017",2,"Depreciation - Tooling",0,291.67,0,291.67,291.67,1,"Plasmology4"
"5505600","10-5050-5600","2017",2,"Purchase Price Variance",0,,,,0,1,"Plasmology4"
"5808350","10-5080-8350","2017",2,"IT- Connectivity",0,94.84,94.84,0,0,1,"Plasmology4"
"6005900","10-6000-5900","2017",2,"Depreciation - Machinery & Equipment",0,384.41,0,384.41,384.41,1,"Plasmology4"
"6006000","10-6000-6000","2017",2,"Salaries & Wages",0,62075.06,0,62075.06,62075.06,1,"Plasmology4"
"6006350","10-6000-6350","2017",2,"Employer Payroll Taxes",0,5019.39,0,5019.39,5994.84,1,"Plasmology4"
"6007680","10-6000-7680","2017",2,"Quality & Regulatory",0,2848.13,1416.96,1431.17,1402.6,1,"Plasmology4"
"6007700","10-6000-7700","2017",2,"Testing",0,,,,0,1,"Plasmology4"
"6007770","10-6000-7770","2017",2,"Lab Equipment - Expense",0,,,,0,1,"Plasmology4"
"6007790","10-6000-7790","2017",2,"Lab Supplies",0,,,,0,1,"Plasmology4"
"6007820","10-6000-7820","2017",2,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"6007825","10-6000-7825","2017",2,"Meals & Entertainment - Deductible Employee Meals",0,,,,0,1,"Plasmology4"
"6007900","10-6000-7900","2017",2,"Materials & Supplies",0,752.24,85.58,666.66,1253.43,1,"Plasmology4"
"6007905","10-6000-7905","2017",2,"Printing & Publications",0,,,,0,1,"Plasmology4"
"6007910","10-6000-7910","2017",2,"Postage & Delivery",0,204.34,102.17,102.17,217.76,1,"Plasmology4"
"6007920","10-6000-7920","2017",2,"Office Supplies",0,137.47,0,137.47,93.18,1,"Plasmology4"
"6008370","10-6000-8370","2017",2,"IT - Cell Phone",0,,,,0,1,"Plasmology4"
"7006000","10-7000-6000","2017",2,"Salaries & Wages",0,43750.04,100,43650.04,43750.04,1,"Plasmology4"
"7006350","10-7000-6350","2017",2,"Employer Payroll Taxes",0,3416.64,0,3416.64,3881.22,1,"Plasmology4"
"7007550","10-7000-7550","2017",2,"Outside Services",0,,,,396,1,"Plasmology4"
"7007820","10-7000-7820","2017",2,"Meals & Entertainment",0,99.9,0,99.9,374.11,1,"Plasmology4"
"7007825","10-7000-7825","2017",2,"Meals & Entertainment - Deductible Employee Meals",0,60.34,0,60.34,0,1,"Plasmology4"
"7007840","10-7000-7840","2017",2,"Lodging",0,912.94,0,912.94,2280,1,"Plasmology4"
"7007850","10-7000-7850","2017",2,"Transportation",0,630.17,0,630.17,281.03,1,"Plasmology4"
"7007905","10-7000-7905","2017",2,"Printing & Publications",0,670,670,0,0,1,"Plasmology4"
"7007910","10-7000-7910","2017",2,"Postage & Delivery",0,116.57,39.7,76.87,143.87,1,"Plasmology4"
"7007920","10-7000-7920","2017",2,"Office Supplies",0,258.2,16.4,241.8,145.2,1,"Plasmology4"
"7007925","10-7000-7925","2017",2,"Miscellaneous Expenses",0,605,605,0,0,1,"Plasmology4"
"7007930","10-7000-7930","2017",2,"Taxes/Licenses/Fees",0,632,0,632,911.25,1,"Plasmology4"
"7007940","10-7000-7940","2017",2,"Bank Charges",0,,,,0,1,"Plasmology4"
"7077945","10-7007-7945","2017",2,"Service / Finance Charges",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2017",2,"Accounting Fees",0,17000,0,17000,0,1,"Plasmology4"
"7107580","10-7010-7580","2017",2,"Consulting",0,14857.5,7507.5,7350,13650,1,"Plasmology4"
"7107910","10-7010-7910","2017",2,"Postage & Delivery",0,6.65,0,6.65,0,1,"Plasmology4"
"7107930","10-7010-7930","2017",2,"Taxes/Licenses/Fees",0,226.5,0,226.5,0,1,"Plasmology4"
"7107940","10-7010-7940","2017",2,"Bank Charges",0,173.14,0,173.14,234.49,1,"Plasmology4"
"7107945","10-7010-7945","2017",2,"Service / Finance Charges",0,2,0,2,3.4,1,"Plasmology4"
"7137550","10-7013-7550","2017",2,"Outside Services",0,,,,0,1,"Plasmology4"
"7156060","10-7015-6060","2017",2,"Severance Pay",0,,,,0,1,"Plasmology4"
"7156200","10-7015-6200","2017",2,"Stock Based Compensation",0,300000,0,300000,300000,1,"Plasmology4"
"7156350","10-7015-6350","2017",2,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2017",2,"Payroll Fees",0,226.12,0,226.12,348.42,1,"Plasmology4"
"7156400","10-7015-6400","2017",2,"Medical Benefits",0,22111.78,15017.68,7094.1,7883.58,1,"Plasmology4"
"7156405","10-7015-6405","2017",2,"Medical Benefits - Employee Contribution",0,0,1186.16,-1186.16,-1186.16,1,"Plasmology4"
"7156410","10-7015-6410","2017",2,"Den/Vis/Life Insurance",0,2206.47,1449.6,756.87,878.87,1,"Plasmology4"
"7156415","10-7015-6415","2017",2,"Den/Vis/Life Insurance - Employee Contribution",0,0,103.6,-103.6,-103.6,1,"Plasmology4"
"7156437","10-7015-6437","2017",2,"Officers Life Insurance",0,,,,0,1,"Plasmology4"
"7156439","10-7015-6439","2017",2,"Employee Disability Insurance",0,421.65,0,421.65,421.65,1,"Plasmology4"
"7156450","10-7015-6450","2017",2,"Employee Appreciation Expenses",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2017",2,"Workers Compensation Insurance",0,1055.66,0,1055.66,1055.66,1,"Plasmology4"
"7157825","10-7015-7825","2017",2,"Meals & Entertainment - Deductible Employee Meals",0,,,,25.5,1,"Plasmology4"
"7157840","10-7015-7840","2017",2,"Lodging",0,,,,0,1,"Plasmology4"
"7157850","10-7015-7850","2017",2,"Transportation",0,,,,0,1,"Plasmology4"
"7157905","10-7015-7905","2017",2,"Printing & Publications",0,54.58,0,54.58,0,1,"Plasmology4"
"7157915","10-7015-7915","2017",2,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7157920","10-7015-7920","2017",2,"Office Supplies",0,440.25,0,440.25,206.31,1,"Plasmology4"
"7205930","10-7020-5930","2017",2,"Depreciation - Computer Equipment",0,365.62,0,365.62,365.62,1,"Plasmology4"
"7205940","10-7020-5940","2017",2,"Depreciation - Software",0,89.81,0,89.81,89.81,1,"Plasmology4"
"7206000","10-7020-6000","2017",2,"Salaries & Wages",0,13333.34,0,13333.34,13333.34,1,"Plasmology4"
"7206350","10-7020-6350","2017",2,"Employer Payroll Taxes",0,989.16,0,989.16,1138.66,1,"Plasmology4"
"7207915","10-7020-7915","2017",2,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2017",2,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2017",2,"IT - Software; Non-Depreciable ",0,2760.37,462.47,2297.9,2397.36,1,"Plasmology4"
"7208325","10-7020-8325","2017",2,"IT - Yearly Service/Maintenance Contracts",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2017",2,"IT - Cloud Services",0,460,41.15,418.85,470.29,1,"Plasmology4"
"7208340","10-7020-8340","2017",2,"IT - Data Center",0,860.84,430.42,430.42,860.84,1,"Plasmology4"
"7208350","10-7020-8350","2017",2,"IT - Connectivity",0,919.15,186.35,732.8,621.17,1,"Plasmology4"
"7208360","10-7020-8360","2017",2,"IT - Voice",0,798.54,11.64,786.9,453.51,1,"Plasmology4"
"7208370","10-7020-8370","2017",2,"IT - Cell Phone",0,727.68,170.35,557.33,319.17,1,"Plasmology4"
"7208380","10-7020-8380","2017",2,"IT - Domain Registration",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2017",2,"Legal Fees - General",0,12722.29,237,12485.29,2364,1,"Plasmology4"
"7307510","10-7030-7510","2017",2,"Legal Fees - Patent",0,17729.27,0,17729.27,4227.67,1,"Plasmology4"
"7357300","10-7035-7300","2017",2,"Rent",0,12892.08,1016.5,11875.58,11966.57,1,"Plasmology4"
"7357400","10-7035-7400","2017",2,"Utilities",0,70.66,10.73,59.93,21.13,1,"Plasmology4"
"7357420","10-7035-7420","2017",2,"Equipment",0,398.55,160.95,237.6,970.13,1,"Plasmology4"
"7357460","10-7035-7460","2017",2,"Maintenance & Repairs",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2017",2,"D&O Insurance",0,1627.89,0,1627.89,1550.37,1,"Plasmology4"
"7507590","10-7050-7590","2017",2,"Liability Insurance",0,,,,0,1,"Plasmology4"
"8008120","10-8000-8120","2017",2,"Website Development",0,,,,0,1,"Plasmology4"
"9008585","10-9000-8585","2017",2,"Gain on Forgiveness of Intercompany Debt",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2017",2,"Amortization",0,84.08,0,84.08,84.08,1,"Plasmology4"
"9108410","10-9100-8410","2017",2,"Interest Expense",0,28115.54,1.55,28113.99,34750.29,1,"Plasmology4"
"9108460","10-9100-8460","2017",2,"Interest Income",0,0,1.51,-1.51,-18.58,1,"Plasmology4"
"9508600","10-9500-8600","2017",2,"State Income Tax ",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2017",3,"Petty Cash",98,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2017",3,"Plaz4 Operational ",144610.43,154504.96,161081.5,-6576.54,-114128.03,1,"Plasmology4"
"0001002","10-0000-1002","2017",3,"Plaz4 Debit",4208.36,3000,3688.64,-688.64,-656.31,1,"Plasmology4"
"0001003","10-0000-1003","2017",3,"Plaz4 Money Market",0,,,,0,1,"Plasmology4"
"0001005","10-0000-1005","2017",3,"AZ Biz Bank Checking ",0,500443.48,481065.08,19378.4,1966.26,1,"Plasmology4"
"0001006","10-0000-1006","2017",3,"AZ Biz Bank ICS Savings",149824.85,250000,449.6,249550.4,-149194.81,1,"Plasmology4"
"0001007","10-0000-1007","2017",3,"AZ Biz Bank Credit Card",0,92.46,5.72,86.74,2913.26,1,"Plasmology4"
"0001140","10-0000-1140","2017",3,"Work In Progress Inventory",0,,,,0,1,"Plasmology4"
"0001201","10-0000-1201","2017",3,"Inventory - Components",63054,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2017",3,"Inventory - Raw Materials",8050.15,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2017",3,"Reserve for Inventory Loss - Valuation",-15000,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2017",3,"Due From Employee",0,,,,0,1,"Plasmology4"
"0001550","10-0000-1550","2017",3,"Prepaid Insurance",8689.38,8233.64,8233.64,0,-455.74,1,"Plasmology4"
"0001560","10-0000-1560","2017",3,"Prepaid Expenses",16111.19,25057.32,4131.82,20925.5,-6208.07,1,"Plasmology4"
"0001580","10-0000-1580","2017",3,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2017",3,"Security Deposit",6537.6,0,6446.61,-6446.61,-90.99,1,"Plasmology4"
"0001660","10-0000-1660","2017",3,"Due from EDGE Orthopaedics",0,5800,11600,-5800,0,1,"Plasmology4"
"0001730","10-0000-1730","2017",3,"Goodwill",100,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2017",3,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2017",3,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2017",3,"Accum Amortization - Organizational",-6990.52,0,84.08,-84.08,-168.16,1,"Plasmology4"
"0001800","10-0000-1800","2017",3,"Machinery & Equipment",40059.75,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2017",3,"Tooling",10500,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2017",3,"Computer Equipment",53958.89,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2017",3,"Software",99724.36,917.58,917.58,0,0,1,"Plasmology4"
"0001870","10-0000-1870","2017",3,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2017",3,"Office Equipment ",3484,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2017",3,"Accum Depreciation - Mach/Equip",-27702.44,0,384.41,-384.41,-768.82,1,"Plasmology4"
"0001920","10-0000-1920","2017",3,"Accum Depreciation - Tooling",-9041.7,0,291.67,-291.67,-583.34,1,"Plasmology4"
"0001950","10-0000-1950","2017",3,"Accum Depreciation - Comp Equip",-50024.43,0,365.62,-365.62,-731.24,1,"Plasmology4"
"0001960","10-0000-1960","2017",3,"Accum Depreciation - Software",-98467.18,0,89.81,-89.81,-179.62,1,"Plasmology4"
"0001965","10-0000-1965","2017",3,"Accum Depreciation - Office Equipment",-3484,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2017",3,"Accum Depreciation - L/H Improve",-5300.67,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2017",3,"Accounts Payable",-1960244.69,122638.44,101337.4,21301.04,-82910.03,1,"Plasmology4"
"0002010","10-0000-2010","2017",3,"Accrued Receipts",0,3764.46,3764.46,0,0,1,"Plasmology4"
"0002130","10-0000-2130","2017",3,"Payroll Taxes Payable ",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2017",3,"Employee HSA Payable",0,1704,1704,0,0,1,"Plasmology4"
"0002200","10-0000-2200","2017",3,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002210","10-0000-2210","2017",3,"Accrued PTO",0.2,36593.8,36594,-0.2,0,1,"Plasmology4"
"0002250","10-0000-2250","2017",3,"Accrued Expenses",-207321.37,11747.89,21614.61,-9866.72,44995.1,1,"Plasmology4"
"0002270","10-0000-2270","2017",3,"Due To Employee",0,,,,0,1,"Plasmology4"
"0002351","10-0000-2351","2017",3,"Accrued Interest",-909039.36,270861.11,28829.99,242031.12,132997.84,1,"Plasmology4"
"0002360","10-0000-2360","2017",3,"Convertible Note, Short-term",-5550000,1350000,0,1350000,1000000,1,"Plasmology4"
"0002361","10-0000-2361","2017",3,"Personal Loan, Short-Term",0,0,500000,-500000,0,1,"Plasmology4"
"0002405","10-0000-2405","2017",3,"Debt Discount - Warrants",5182,0,431.83,-431.83,-863.67,1,"Plasmology4"
"0002600","10-0000-2600","2017",3,"Warrants",-707611,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2017",3,"Common Stock",-18872234.24,0,1619750,-1619750,-1320000,1,"Plasmology4"
"0002800","10-0000-2800","2017",3,"Treasury Stock",15000,,,,0,1,"Plasmology4"
"0003000","10-0000-3000","2017",3,"Additional Paid-In-Capital",-2604845,,,,0,1,"Plasmology4"
"0003010","10-0000-3010","2017",3,"Additional Paid-In-Capital - Options",-6148366,0,300000,-300000,-600000,1,"Plasmology4"
"0003100","10-0000-3100","2017",3,"Retained Earnings",31335267.06,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2017",3,"Net Income",5190883.41,,,,0,1,"Plasmology4"
"5105120","10-5010-5120","2017",3,"Expense Tooling",0,360,0,360,0,1,"Plasmology4"
"5156000","10-5015-6000","2017",3,"Salaries & Wages",0,17500.02,5833.34,11666.68,23333.36,1,"Plasmology4"
"5156350","10-5015-6350","2017",3,"Employer Payroll Taxes",0,1308.09,436.03,872.06,1913.08,1,"Plasmology4"
"5167580","10-5016-7580","2017",3,"Consulting",0,9216.7,0,9216.7,0,1,"Plasmology4"
"5167680","10-5016-7680","2017",3,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"5185870","10-5018-5870","2017",3,"Fixed Overhead Absorption - Tooling",0,360,0,360,0,1,"Plasmology4"
"5185910","10-5018-5910","2017",3,"Depreciation - Tooling",0,291.67,0,291.67,583.34,1,"Plasmology4"
"5505600","10-5050-5600","2017",3,"Purchase Price Variance",0,,,,0,1,"Plasmology4"
"5808350","10-5080-8350","2017",3,"IT- Connectivity",0,192.84,0,192.84,0,1,"Plasmology4"
"6005900","10-6000-5900","2017",3,"Depreciation - Machinery & Equipment",0,384.41,0,384.41,768.82,1,"Plasmology4"
"6006000","10-6000-6000","2017",3,"Salaries & Wages",0,129706.59,67631.33,62075.26,124150.12,1,"Plasmology4"
"6006350","10-6000-6350","2017",3,"Employer Payroll Taxes",0,7071.4,2354.16,4717.24,11014.23,1,"Plasmology4"
"6007680","10-6000-7680","2017",3,"Quality & Regulatory",0,4293.66,1445.53,2848.13,2833.77,1,"Plasmology4"
"6007700","10-6000-7700","2017",3,"Testing",0,,,,0,1,"Plasmology4"
"6007770","10-6000-7770","2017",3,"Lab Equipment - Expense",0,,,,0,1,"Plasmology4"
"6007790","10-6000-7790","2017",3,"Lab Supplies",0,,,,0,1,"Plasmology4"
"6007820","10-6000-7820","2017",3,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"6007825","10-6000-7825","2017",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,0,1,"Plasmology4"
"6007900","10-6000-7900","2017",3,"Materials & Supplies",0,3777.06,1410.46,2366.6,1920.09,1,"Plasmology4"
"6007905","10-6000-7905","2017",3,"Printing & Publications",0,,,,0,1,"Plasmology4"
"6007910","10-6000-7910","2017",3,"Postage & Delivery",0,,,,319.93,1,"Plasmology4"
"6007920","10-6000-7920","2017",3,"Office Supplies",0,197.43,19.62,177.81,230.65,1,"Plasmology4"
"6008370","10-6000-8370","2017",3,"IT - Cell Phone",0,,,,0,1,"Plasmology4"
"7006000","10-7000-6000","2017",3,"Salaries & Wages",0,65625.06,21875.02,43750.04,87400.08,1,"Plasmology4"
"7006350","10-7000-6350","2017",3,"Employer Payroll Taxes",0,4985.73,1661.91,3323.82,7297.86,1,"Plasmology4"
"7007550","10-7000-7550","2017",3,"Outside Services",0,,,,396,1,"Plasmology4"
"7007820","10-7000-7820","2017",3,"Meals & Entertainment",0,,,,474.01,1,"Plasmology4"
"7007825","10-7000-7825","2017",3,"Meals & Entertainment - Deductible Employee Meals",0,40.39,40.39,0,60.34,1,"Plasmology4"
"7007840","10-7000-7840","2017",3,"Lodging",0,,,,3192.94,1,"Plasmology4"
"7007850","10-7000-7850","2017",3,"Transportation",0,,,,911.2,1,"Plasmology4"
"7007905","10-7000-7905","2017",3,"Printing & Publications",0,,,,0,1,"Plasmology4"
"7007910","10-7000-7910","2017",3,"Postage & Delivery",0,211.3,32.7,178.6,220.74,1,"Plasmology4"
"7007920","10-7000-7920","2017",3,"Office Supplies",0,773.05,587.96,185.09,387,1,"Plasmology4"
"7007925","10-7000-7925","2017",3,"Miscellaneous Expenses",0,,,,0,1,"Plasmology4"
"7007930","10-7000-7930","2017",3,"Taxes/Licenses/Fees",0,20.36,0,20.36,1543.25,1,"Plasmology4"
"7007940","10-7000-7940","2017",3,"Bank Charges",0,,,,0,1,"Plasmology4"
"7077945","10-7007-7945","2017",3,"Service / Finance Charges",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2017",3,"Accounting Fees",0,750,0,750,17000,1,"Plasmology4"
"7107580","10-7010-7580","2017",3,"Consulting",0,15277.5,7350,7927.5,21000,1,"Plasmology4"
"7107910","10-7010-7910","2017",3,"Postage & Delivery",0,,,,6.65,1,"Plasmology4"
"7107930","10-7010-7930","2017",3,"Taxes/Licenses/Fees",0,,,,226.5,1,"Plasmology4"
"7107940","10-7010-7940","2017",3,"Bank Charges",0,55.5,0,55.5,407.63,1,"Plasmology4"
"7107945","10-7010-7945","2017",3,"Service / Finance Charges",0,290.56,0,290.56,5.4,1,"Plasmology4"
"7137550","10-7013-7550","2017",3,"Outside Services",0,,,,0,1,"Plasmology4"
"7156060","10-7015-6060","2017",3,"Severance Pay",0,,,,0,1,"Plasmology4"
"7156200","10-7015-6200","2017",3,"Stock Based Compensation",0,300000,0,300000,600000,1,"Plasmology4"
"7156350","10-7015-6350","2017",3,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2017",3,"Payroll Fees",0,363.71,92.31,271.4,574.54,1,"Plasmology4"
"7156400","10-7015-6400","2017",3,"Medical Benefits",0,15017.68,7508.84,7508.84,14977.68,1,"Plasmology4"
"7156405","10-7015-6405","2017",3,"Medical Benefits - Employee Contribution",0,593.08,1779.24,-1186.16,-2372.32,1,"Plasmology4"
"7156410","10-7015-6410","2017",3,"Den/Vis/Life Insurance",0,1595.74,797.87,797.87,1635.74,1,"Plasmology4"
"7156415","10-7015-6415","2017",3,"Den/Vis/Life Insurance - Employee Contribution",0,51.8,155.4,-103.6,-207.2,1,"Plasmology4"
"7156437","10-7015-6437","2017",3,"Officers Life Insurance",0,,,,0,1,"Plasmology4"
"7156439","10-7015-6439","2017",3,"Employee Disability Insurance",0,421.65,0,421.65,843.3,1,"Plasmology4"
"7156450","10-7015-6450","2017",3,"Employee Appreciation Expenses",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2017",3,"Workers Compensation Insurance",0,1055.66,0,1055.66,2111.32,1,"Plasmology4"
"7157825","10-7015-7825","2017",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,25.5,1,"Plasmology4"
"7157840","10-7015-7840","2017",3,"Lodging",0,564.37,0,564.37,0,1,"Plasmology4"
"7157850","10-7015-7850","2017",3,"Transportation",0,1343.61,0,1343.61,0,1,"Plasmology4"
"7157905","10-7015-7905","2017",3,"Printing & Publications",0,54.58,54.58,0,54.58,1,"Plasmology4"
"7157915","10-7015-7915","2017",3,"Dues & Subscriptions",0,350,0,350,0,1,"Plasmology4"
"7157920","10-7015-7920","2017",3,"Office Supplies",0,228.64,0,228.64,646.56,1,"Plasmology4"
